Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.127250000834465,,,0.204099997878075,0.326719999313354,0.450859993696213,0.553709983825684,0.625360012054443,0.693790018558502,1.01013994216919,1.27926003932953,2.03558993339539,,,1.90454995632172,2.19178009033203,2.77602005004883,3.04913997650146,3.08643007278442,3.01467990875244,3.00149011611938,2.88530993461609,2.8197500705719,2.93639993667603,3.77981996536255,4.67359018325806,5.29578018188477,5.82305002212524,6.2884202003479,6.62028980255127,7.55849981307983,9.22885990142822,11.7157096862793,14.391209602356,16.7798404693604,18.5551490783691,20.509880065918,21.4464302062988,21.8546905517578,23.2702102661133,25.2860698699951,26.8075294494629,29.3250408172607,32.7620315551758,43.8821907043457,47.4353790283203,49.7083587646484,51.5827713012695,54.0076217651367,57.2754402160645,62.2367782592773,67.3876190185547,71.9815521240234,
Cote d'Ivoire,CIV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.988309979438782,0.994499981403351,1.1581699848175,1.1894199848175,,1.26135003566742,1.35430002212524,1.45732998847961,1.68413996696472,1.87885999679565,2.5046501159668,2.35791993141174,,2.33618998527527,2.42587995529175,,2.91321992874146,,,,,2.56648993492126,3.05497002601624,3.81440997123718,3.79641008377075,,5.73650979995728,,5.79388999938965,,,,,,,,8.78141975402832,8.34580993652344,8.18346977233887,7.47382020950317,3.30475997924805,,8.12195014953613,8.36830043792725,8.89927959442139,9.09276962280273,9.47000026702881,,9.91261005401611,9.77698040008545,,,
Cameroon,CMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.511189997196198,0.643599987030029,0.815739989280701,0.967079997062683,1.09335994720459,,,,1.63155996799469,1.8162100315094,1.57825994491577,1.61678004264832,1.73670995235443,1.94271004199982,2.13028001785278,,2.38243007659912,2.54451990127563,2.53525996208191,2.89053988456726,3.18982005119324,,,,,,,,4.94548988342285,4.68230009078979,4.69813013076782,5.12341976165771,5.17119979858398,5.16341018676758,5.95094013214111,6.95722007751465,7.42952013015747,8.04526042938232,9.20979022979736,11.3307199478149,12.2482299804688,13.2559003829956,15.4463300704956,16.4135303497314,16.9564609527588,12.45934009552,12.7472696304321,14.3037796020508,,,,,
"Congo, Dem. Rep.",COD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.676440000534058,0.808390021324158,0.846629977226257,0.944620013237,1.05399000644684,1.21397995948792,1.22098004817963,1.26034998893738,1.25606000423431,1.13200998306274,1.17247998714447,1.35531997680664,1.27070999145508,1.44242000579834,1.39635002613068,1.42879998683929,1.54365003108978,1.72075998783112,1.93377995491028,2.02839994430542,2.35514998435974,,,,2.33640003204346,,,,1.48624002933502,,,,,,,4.30008983612061,4.28283023834229,5.36045980453491,6.35163021087646,,7.69432020187378,7.80960988998413,6.54968023300171,,,6.07901000976562,,,,6.66692018508911,,,
"Congo, Rep.",COG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.45869994163513,1.16153001785278,1.59329998493195,1.88752996921539,2.13752007484436,2.2610399723053,2.56916999816895,3.01132011413574,3.48610997200012,4.23540019989014,4.33838987350464,5.13556003570557,5.2652702331543,5.35489988327026,5.37463998794556,5.28874015808105,5.26245021820068,5.56685018539429,4.6139497756958,4.57280015945435,4.54486989974976,4.98847007751465,5.58304977416992,,,,,,3.67968988418579,5.25535011291504,4.21126985549927,3.76958990097046,3.80226993560791,,,,,,5.8192400932312,,7.91929006576538,9.07367992401123,8.57032012939453,,11.5909996032715,,12.2616300582886,,,,,,
Colombia,COL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.29116010665894,4.77374982833862,5.37941980361938,5.80445003509521,6.36064004898071,7.26185989379883,7.71060991287231,8.74717044830322,9.02645015716553,9.23423004150391,9.08666038513184,10.3553600311279,10.6621503829956,11.0733098983765,11.5835399627686,11.8408603668213,12.5545997619629,13.044750213623,13.7543697357178,14.2888097763062,14.7004499435425,15.398980140686,16.1204891204834,16.3813800811768,17.0670604705811,17.1475601196289,18.4493103027344,21.6760997772217,24.204740524292,23.6967697143555,25.5096893310547,26.3812599182129,26.5130996704102,,29.5034599304199,32.253978729248,34.3662109375,35.4785308837891,37.9448013305664,39.5088005065918,41.529670715332,45.2873306274414,47.4669914245605,50.7474899291992,53.1794395446777,54.7961311340332,57.1437492370605,58.3960418701172,57.3205413818359,56.6663017272949,55.7331085205078,58.3159217834473,59.2901382446289,
Comoros,COM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686200022697449,,0.605189979076385,0.60479998588562,,,0.848429977893829,,,1.3730800151825,1.49466001987457,,,3.40087008476257,,,,4.53015995025635,,6.47693014144897,6.35279989242554,8.7821798324585,9.47585010528564,9.46988964080811,9.6282901763916,,,,,,,,,
Cabo Verde,CPV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39012002944946,1.58635997772217,1.38704001903534,3.43290996551514,4.14111995697021,5.6029200553894,7.11931991577148,8.20090007781982,9.36305046081543,11.6162996292114,14.5644397735596,17.2066402435303,19.6212100982666,19.3967304229736,21.2792301177979,21.7901191711426,20.5760192871094,21.0570201873779,21.1641502380371,20.2174491882324,,,,,
Costa Rica,CRI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,8.59463024139404,9.399169921875,10.1020097732544,11.1577796936035,,,,,21.0059604644775,21.3246593475342,20.7234706878662,21.4023094177246,20.9728603363037,20.6607704162598,20.9686508178711,22.1244201660156,23.2193794250488,25.1191291809082,25.0470695495605,26.5298309326172,26.601770401001,28.4745407104492,30.923059463501,,,,,,,,,,,,25.9932804107666,,,,,,,44.9357299804688,47.3161315917969,47.8412284851074,50.7579116821289,51.6519317626953,52.1316299438477,54.4580307006836,52.8686790466309,54.7189712524414,,,,
Caribbean small states,CSS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.28086996078491,4.27867984771729,4.48126983642578,4.67493009567261,4.76240015029907,5.12033987045288,5.84573984146118,6.11042976379395,6.0878701210022,6.0346999168396,5.94195985794067,5.92936992645264,6.1048698425293,5.70731019973755,5.74458980560303,5.96049022674561,6.19139003753662,6.46705007553101,6.69792985916138,7.01079988479614,7.529709815979,8.43196964263916,8.68255996704102,8.93496036529541,9.27624034881592,9.39925956726074,9.76412010192871,10.0908098220825,10.0192499160767,10.0236902236938,12.2812404632568,13.2411699295044,14.2308702468872,15.0830297470093,16.2319793701172,15.7237901687622,15.823769569397,17.1103401184082,18.6484203338623,19.244909286499,20.7520599365234,20.8052597045898,22.2190494537354,21.7770195007324,22.1645908355713,22.3489398956299,22.4792499542236,,,,,,,
Cuba,CUB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.59531998634338,4.92033004760742,6.37245988845825,7.15292978286743,8.71026039123535,10.5142698287964,13.5380802154541,14.9830102920532,15.8109798431396,16.5913200378418,16.1866302490234,16.4182395935059,16.1264495849609,17.0607109069824,18.1494998931885,19.799919128418,21.5239105224609,22.0765705108643,21.2338104248047,20.6687107086182,20.8712291717529,19.6843605041504,17.9441394805908,16.7018394470215,14.2646903991699,13.4110298156738,13.2988901138306,13.4842596054077,21.1659107208252,23.0279693603516,26.1085300445557,27.4472808837891,32.5828590393066,52.4897499084473,60.205940246582,84.9542770385742,105.414001464844,117.719940185547,114.488418579102,94.1727066040039,79.0247268676758,61.7317886352539,47.9959983825684,40.5119895935059,36.2177200317383,34.4567909240723,40.4316596984863,41.5943794250488,43.9937782287598,45.9299087524414,51.0785484313965,,
Curacao,CUW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3540000915527,23.1359996795654,23.9160003662109,23.0841999053955,23.673999786377,19.0030002593994,18.3209991455078,16.5100002288818,15.875,15.2810001373291,14.878999710083,15.7449998855591,15.9010000228882,
Cayman Islands,CYM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6590700149536,20.8984394073486,21.6446495056152,19.2410907745361,19.7879905700684,,,19.3515396118164,21.8957691192627,32.876708984375,,43.1269989013672,39.3610000610352,35.3610000610352,33.7649993896484,33.4269981384277,30.6790008544922,31.5860004425049,33.5449981689453,33.2290000915527,39.8759994506836,47.5509986877441,48.1790008544922,44.5449981689453,
Cyprus,CYP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5623207092285,21.6125202178955,25.1022891998291,31.9552307128906,36.0204582214355,34.102180480957,34.3019485473633,36.2316017150879,40.8491706848145,47.6964492797852,48.311580657959,46.5397300720215,45.8635902404785,47.5252418518066,53.1043510437012,60.1012306213379,67.1711120605469,75.9408111572266,81.3370819091797,88.4853286743164,92.9377593994141,96.5377883911133,,
Czechia,CZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,9.20557975769043,8.72476005554199,8.72758960723877,9.39091968536377,10.3209199905396,11.4549398422241,13.0772895812988,14.7909498214722,15.8441801071167,17.2325992584229,18.2657299041748,18.3034896850586,17.4503307342529,16.3429203033447,15.6798000335693,15.2705297470093,15.6980600357056,16.0499992370605,16.132740020752,16.2146396636963,16.2884407043457,14.6483697891235,14.2413597106934,18.95871925354,20.0404491424561,21.0769901275635,22.8019599914551,23.7565002441406,26.084529876709,29.7583904266357,32.0267791748047,36.8876609802246,39.2078895568848,45.4242782592773,49.1181411743164,49.8811302185059,54.1809005737305,57.9171714782715,61.4115715026855,64.9327697753906,66.7968215942383,66.9287719726562,66.3243179321289,67.3959732055664,67.2303619384766,67.5056381225586,67.7142181396484,66.7902221679688,66.8802185058594,67.1843719482422,69.1061782836914,,
Germany,DEU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1853218078613,35.9999618530273,40.1300811767578,43.3363800048828,46.4355697631836,48.2839698791504,48.954719543457,,,,,,,,,,,,,,,,60.8984489440918,65.1844787597656,68.23291015625,67.9464111328125,68.4692306518555,69.1634292602539,72.705078125,72.3894195556641,75.6655426025391,,
Djibouti,DJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,0.0872000008821487,0.10768000036478,0.126369997859001,,0.212510004639626,0.254020005464554,,0.246800005435944,0.258850008249283,0.657620012760162,0.9375,1.14328002929688,1.43962001800537,2.16054010391235,2.4476900100708,2.72186994552612,2.91195011138916,3.6552300453186,3.64723992347717,5.21012020111084,,,,,,,,,,,,
Dominica,DMA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,0.750450015068054,,,0.670440018177032,0.692839980125427,,,,0.854589998722076,,5.69536018371582,8.96214008331299,6.94106006622314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,20.0001106262207,23.0602798461914,25.9616794586182,27.8683700561523,28.2781105041504,29.6043796539307,29.8559799194336,31.8334197998047,28.3784103393555,28.7279605865479,28.5906105041504,28.456750869751,28.9033393859863,28.8124809265137,28.4415798187256,28.0615997314453,28.3408393859863,29.6852397918701,31.5380897521973,34.6175994873047,37.8283309936523,40.2165603637695,44.1690216064453,45.4964599609375,45.3761405944824,47.7733116149902,,52.9263801574707,56.4665908813477,58.3664016723633,61.3673095703125,64.2234725952148,68.1712493896484,74.9665069580078,80.8124618530273,78.5057678222656,78.243293762207,74.8606262207031,73.1106262207031,72.4951477050781,75.9300231933594,77.7465515136719,80.4186782836914,81.3143615722656,83.300407409668,82.1714935302734,81.3220062255859,81.1405487060547,81.6945877075195,82.6643295288086,83.982292175293,84.5866088867188,
Dominican Republic,DOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,5.75715017318726,7.13328981399536,7.81115007400513,,8.54246044158936,,,,,,,,,,,17.8351802825928,,,,,,,,,,,21.7443695068359,,,,,,33.6751098632812,,,,,,,49.0610008239746,47.8409996032715,48.6290016174316,46.5429992675781,49.3192710876465,51.7471084594727,54.4990005493164,59.9155883789062,63.1759986877441,64.4100036621094,58.7264099121094,58.6280784606934,,
Algeria,DZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.86793041229248,8.68647956848145,,10.1434297561646,10.8854999542236,11.0321702957153,10.9110403060913,10.4451398849487,10.2635097503662,11.7105197906494,,,13.7040195465088,,15.4430103302002,17.128870010376,18.3539600372314,18.9953498840332,20.8293895721436,21.5141696929932,23.7742099761963,,30.7553691864014,30.9776496887207,32.6073913574219,33.7081413269043,35.4959411621094,36.0622482299805,38.3309783935547,44.1052894592285,49.3779106140137,53.1637001037598,54.1856307983398,53.6140289306641,54.2099914550781,53.4012489318848,
East Asia & Pacific (excluding high income),EAP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.43621003627777,1.42830002307892,1.46131002902985,1.50789999961853,1.65576994419098,1.80287003517151,1.98951995372772,2.13481998443604,2.39280009269714,2.9618399143219,3.49013996124268,4.02194976806641,4.30858993530273,4.29120016098022,4.38478994369507,4.47610998153687,4.81931018829346,5.14364004135132,5.08846998214722,5.20413017272949,5.20266008377075,5.22519016265869,5.28400993347168,5.51446008682251,6.40206003189087,7.31625986099243,8.12648963928223,9.11439990997314,9.84689044952393,10.6683397293091,11.3893899917603,12.5238199234009,14.3112602233887,16.2714290618896,18.0527591705322,19.473970413208,20.8936100006104,21.8883094787598,22.634220123291,23.9603500366211,25.6960391998291,27.1837692260742,29.3779602050781,31.8981800079346,39.3247985839844,41.9544982910156,43.7650184631348,44.5337295532227,45.4930000305176,47.6410903930664,51.0297012329102,54.590518951416,57.6366996765137,
Early-demographic dividend,EAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.96179008483887,5.02904987335205,5.20143985748291,5.4213399887085,5.63741016387939,5.89815998077393,6.11569023132324,6.15594005584717,6.3951301574707,6.64117002487183,6.85516023635864,7.21293020248413,7.2487998008728,7.70468997955322,8.23668956756592,8.44314002990723,8.59323024749756,8.85715007781982,8.53911972045898,8.75524997711182,8.86200046539307,9.05045986175537,9.10393047332764,9.22677040100098,9.49394035339355,9.72021007537842,10.3915300369263,10.9115200042725,11.6273202896118,12.5483598709106,13.14564037323,13.4716196060181,13.9386100769043,14.4004802703857,14.8329696655273,15.1266498565674,15.925950050354,17.2068691253662,18.8026504516602,19.8892498016357,21.5037002563477,24.0579700469971,25.5795707702637,26.0496292114258,27.3392505645752,28.7968997955322,29.5941295623779,30.1421394348145,30.482629776001,31.3700199127197,32.0215492248535,33.1958084106445,33.743278503418,
East Asia & Pacific,EAS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,3.12232995033264,3.00429010391235,3.11937999725342,3.19962000846863,3.40693998336792,3.63717007637024,3.97886991500854,4.15392017364502,4.50382995605469,5.11915016174316,5.72624015808105,6.22975015640259,6.43908023834229,6.39298009872437,6.44775009155273,6.48417997360229,6.81519985198975,7.17286014556885,7.17756986618042,7.31188011169434,7.36156988143921,7.46501016616821,7.6592698097229,8.44935035705566,9.64243984222412,10.7267503738403,11.773980140686,13.2770004272461,13.954400062561,14.8459501266479,15.5691604614258,16.5900497436523,18.2933597564697,20.1341705322266,21.7988700866699,23.1167907714844,24.4265403747559,25.3554401397705,26.0655708312988,27.300989151001,29.0438098907471,30.5875396728516,32.7781295776367,35.2945098876953,42.3493309020996,44.8542289733887,46.5934791564941,47.2273788452148,48.0726318359375,50.1408615112305,53.3020401000977,56.6144981384277,59.4187316894531,
Europe & Central Asia (excluding high income),ECA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,33.8424606323242,33.4492301940918,33.1219596862793,32.8800582885742,32.702579498291,32.6984596252441,32.880500793457,33.132251739502,33.0712203979492,32.780590057373,32.6160507202148,32.6435890197754,33.045581817627,33.827018737793,34.6908416748047,35.7593612670898,36.1596412658691,36.0913314819336,36.0043411254883,35.6590118408203,35.5608406066895,35.3235893249512,34.3530807495117,33.1624412536621,32.6902694702148,32.558048248291,33.2100715637207,34.3621597290039,35.3910102844238,37.1361885070801,39.431999206543,42.1897811889648,44.9562110900879,47.9687194824219,48.9563102722168,50.9765586853027,52.9555282592773,54.6448516845703,55.5357704162598,56.6602897644043,58.464298248291,59.9482688903809,61.4611587524414,63.7534408569336,65.9061737060547,67.5576324462891,69.7090682983398,71.7646789550781,73.9450912475586,75.8210601806641,77.5683517456055,80.0232391357422,80.2510986328125,
Europe & Central Asia,ECS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,24.5902500152588,24.548210144043,24.9141807556152,25.371129989624,25.6990604400635,26.2905597686768,27.0534191131592,27.5415706634521,27.8477993011475,27.7431297302246,27.8667907714844,27.9633293151855,28.2618007659912,28.7317008972168,29.2272491455078,29.911319732666,30.2965698242188,30.3991508483887,30.7546501159668,31.2857799530029,31.9299297332764,32.8000106811523,33.4747581481934,34.5236015319824,36.0311584472656,37.0401306152344,38.392219543457,40.0437393188477,41.0953407287598,43.0086898803711,44.8055992126465,47.2877998352051,49.9136581420898,52.4984893798828,53.8162498474121,55.5473098754883,57.1243591308594,58.3083801269531,59.1727714538574,60.3683891296387,61.9667587280273,63.0290412902832,63.8057289123535,64.9157562255859,66.4646301269531,67.6950302124023,69.1541900634766,70.8204727172852,72.4661712646484,74.167839050293,75.6946792602539,78.6139984130859,78.802978515625,
Ecuador,ECU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,6.41508007049561,7.0130500793457,8.98204040527344,,20.056640625,24.2223606109619,,,30.3812007904053,32.174388885498,32.9221496582031,30.8701801300049,29.1223392486572,29.5908393859863,30.3376407623291,,,27.2304801940918,23.9757099151611,18.959939956665,19.4389305114746,,,,17.9682102203369,,18.3899097442627,,,,,,,,,,,38.3230590820312,,,,39.4205207824707,40.0047416687012,,44.9455184936523,,,48.327880859375,48.0878791809082,57.9376602172852,,,
Egypt,EGY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,7.17838001251221,7.94093990325928,8.99497032165527,9.98834037780762,11.2386198043823,12.8549900054932,14.7923698425293,15.4838399887085,15.6114597320557,16.0165100097656,16.9067993164062,17.874439239502,18.45751953125,18.9920501708984,17.7589702606201,17.6779403686523,17.7877292633057,17.3606491088867,14.7903299331665,13.6414098739624,11.4388704299927,,,,,,,,28.8631801605225,,28.1952991485596,29.316650390625,26.3915996551514,27.6763496398926,28.7957496643066,28.7297592163086,29.175989151001,28.9939308166504,29.6097393035889,30.5086708068848,25.8721904754639,26.4579601287842,28.5217609405518,29.1688709259033,32.8131103515625,31.9304790496826,33.1621017456055,36.7171516418457,,40.012939453125,,37.8184509277344,
Euro area,EMU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,20.0271892547607,20.134220123291,21.2903995513916,22.5654296875,23.2255592346191,24.250560760498,25.5020198822021,26.0042591094971,26.5245990753174,26.2396507263184,26.5853004455566,26.7315998077393,27.0661201477051,27.2299404144287,27.6843795776367,28.4263095855713,28.9421405792236,29.296350479126,30.212610244751,31.5800304412842,32.9053001403809,34.7530288696289,36.6965408325195,39.5613899230957,42.8492584228516,44.5308113098145,46.3884086608887,48.4006614685059,49.8006896972656,50.7516784667969,52.0116882324219,53.7706985473633,55.4193801879883,57.4406585693359,59.3625793457031,60.7754096984863,61.7347793579102,61.9871788024902,62.2206192016602,63.0128593444824,64.6264190673828,66.2615203857422,67.1255264282227,67.9894485473633,69.9651718139648,71.4683532714844,72.2051620483398,73.6376190185547,74.7941513061523,76.0167617797852,76.8240814208984,79.6948623657227,79.8030166625977,
Eritrea,ERI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61261999607086,1.34501004219055,,1.40799999237061,1.82910001277924,1.86452996730804,2.45797991752625,2.28929996490479,,1.76379001140594,,,,,3.44694995880127,4.11851978302002,,,,3.88660001754761,3.30574011802673,3.00972008705139,,,,,,,
Spain,ESP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,8.58024978637695,9.62401008605957,14.1328296661377,15.4542102813721,16.8544692993164,19.7297992706299,20.696849822998,22.977029800415,21.3254203796387,22.5938205718994,22.7622299194336,23.1640090942383,23.6216907501221,25.2274703979492,26.3302993774414,28.520299911499,29.8532009124756,31.8561305999756,33.8663291931152,35.7917213439941,37.3971290588379,39.4273986816406,41.0119018554688,43.4662208557129,44.7768516540527,46.6587181091309,49.511531829834,52.0999488830566,54.7169303894043,58.4075393676758,61.0042190551758,63.7400817871094,65.5322113037109,67.4735717773438,68.1358337402344,68.9646224975586,69.2297668457031,69.4019393920898,71.4311676025391,76.3829116821289,80.7240905761719,82.89208984375,85.2132568359375,88.0015563964844,88.5742492675781,89.8067779541016,91.8877410888672,92.1748886108398,91.020263671875,90.9548492431641,94.5903778076172,,
Estonia,EST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,22.9562206268311,,,,,22.8080101013184,,22.4251804351807,22.8718795776367,24.2411994934082,23.3682804107666,23.6341991424561,23.201379776001,24.0704402923584,25.3964004516602,40.3789291381836,44.7491683959961,48.005989074707,50.2352600097656,54.4018287658691,58.7174797058105,61.7471008300781,64.2222671508789,65.7773971557617,67.9843521118164,68.7950820922852,68.8220596313477,67.8356094360352,67.8494186401367,68.7101593017578,71.0235290527344,72.9364700317383,75.4523162841797,76.2024536132812,76.2792892456055,73.0334320068359,72.1369781494141,72.0659637451172,72.7060317993164,72.0443572998047,73.1502075195312,71.4251937866211,
Ethiopia,ETH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.177029997110367,0.192430004477501,0.150020003318787,0.242300003767014,,,0.25152000784874,0.387800008058548,0.466190010309219,0.512430012226105,0.483920007944107,0.474519997835159,0.489160001277924,0.469619989395142,,0.74575001001358,0.795910000801086,0.743350028991699,0.763040006160736,0.791890025138855,0.780539989471436,,,0.610119998455048,0.669390022754669,0.694540023803711,0.809069991111755,0.843020021915436,0.933220028877258,1.16600000858307,1.46114003658295,1.65718996524811,2.35127997398376,2.65906000137329,2.85401010513306,,,3.42407989501953,4.96265983581543,6.83386993408203,7.17573022842407,7.59986019134521,8.04500007629395,7.73872995376587,9.2790002822876,9.98999977111816,10.3640003204346,10.3819999694824,,,,,
European Union,EUU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,17.9943599700928,18.0324401855469,18.8360004425049,19.8289699554443,20.4936504364014,21.4252891540527,22.7137603759766,23.4043197631836,24.1129703521729,24.0465602874756,24.4779796600342,24.6529808044434,24.9480495452881,25.0271606445312,25.4034996032715,25.9926204681396,26.4395503997803,26.6097297668457,27.2556896209717,28.3955402374268,29.3689804077148,30.970760345459,32.5444602966309,35.1210784912109,38.0570106506348,39.6536293029785,41.7627792358398,43.8586387634277,44.9949417114258,46.9803314208984,48.7897415161133,51.3767509460449,53.8632392883301,56.2855911254883,58.4711799621582,60.2478790283203,61.6573486328125,62.5128288269043,63.7148590087891,64.9656600952148,66.4165191650391,67.2159576416016,67.2255935668945,67.500617980957,68.6604690551758,69.6855392456055,70.3927917480469,71.6794281005859,72.7852935791016,73.8699188232422,74.7346878051758,77.3375015258789,77.4991073608398,
Fragile and conflict affected situations,FCS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,7.6388897895813,7.61919021606445,7.61149978637695,7.57630014419556,7.51704978942871,7.52089977264404,7.58629989624023,7.85372018814087,8.09224033355713,8.23585033416748,8.33143043518066,8.43609046936035,8.46310997009277,8.46055030822754,8.53232955932617,8.60673046112061,8.69431972503662,8.72043991088867,8.80286979675293,8.86783027648926,8.88393020629883,8.79885005950928,8.65058994293213,8.5649299621582,8.38016033172607,8.51292991638184,8.5826997756958,8.80245971679688,9.08460998535156,9.46621036529541,9.83683967590332,10.7011003494263,11.4490203857422,12.0081195831299,12.5866603851318,13.4811496734619,14.1866903305054,14.6946001052856,15.3384399414062,15.5774202346802,15.6905002593994,15.787859916687,15.6455297470093,15.5487899780273,15.7469100952148,15.314169883728,14.9805097579956,14.9949998855591,14.978569984436,14.8640899658203,,,,
Finland,FIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,13.6062803268433,14.1353902816772,14.7131795883179,15.9845199584961,17.0533504486084,27.4120292663574,29.2845001220703,30.780740737915,31.4591503143311,32.0337409973145,32.6207885742188,33.1858787536621,33.6237716674805,31.6123905181885,32.0648384094238,34.1089210510254,36.0473899841309,38.2385711669922,41.5594596862793,45.2597808837891,50.0253601074219,54.5085983276367,61.5648918151855,65.078987121582,67.2521362304688,68.9032897949219,71.2885284423828,76.7278900146484,80.0922470092773,82.5875015258789,85.9510498046875,86.788932800293,88.286979675293,90.1379318237305,91.9409408569336,93.4309921264648,95.0834808349609,95.8668518066406,92.0154724121094,93.1867599487305,93.2884292602539,91.5533828735352,91.2365264892578,89.9938812255859,89.6573791503906,89.3280029296875,90.6983871459961,92.3850021362305,94.5891189575195,96.4726333618164,100.868072509766,104.944221496582,
Fiji,FJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.713900029659271,1.05807995796204,1.29405999183655,1.59381997585297,2.06940007209778,2.70867991447449,,,,,2.29831004142761,2.39314007759094,2.66364002227783,,2.49067997932434,2.95617008209229,2.8372700214386,,,4.63503980636597,,10.7384395599365,,,,,,,,,,,,14.6147603988647,14.5030603408813,14.4126501083374,,,,,,,,,,,,,,50.558910369873,,,,
